Timestamp,Document Number,Vendor Name,Bill Reference,Status,Message,Row Number
2025-05-09 08:54:41,ADJ5112069,,,Success,Invoice created but debit account update failed,2
2025-05-09 08:54:42,ADV-PT5511008,,,Success,Invoice created but debit account update failed,6
2025-05-09 08:54:43,BPV-6802018,,,Success,Invoice created but debit account update failed,25
2025-05-09 08:54:43,BPV-6802019,,,Success,Invoice created but debit account update failed,22
2025-05-09 08:54:44,BPV-6802019,,,Success,Invoice created but debit account update failed,24
2025-05-09 08:54:45,BPV-6802111,,,Success,Invoice created but debit account update failed,45
2025-05-09 08:54:46,PV-6710165,,,Success,Invoice created but debit account update failed,11
2025-05-09 08:54:46,PV-6801003,,,Success,Invoice created but debit account update failed,12
2025-05-09 08:54:47,PV-6801034,,,Success,Invoice created but debit account update failed,13
2025-05-09 08:54:48,PV-6801101,,,Success,Invoice created but debit account update failed,16
2025-05-09 08:54:49,PV-6801140,,,Success,Invoice created but debit account update failed,14
2025-05-09 08:54:50,PV-6801140,,,Success,Invoice created but debit account update failed,15
2025-05-09 08:54:50,PV-6802011,,,Success,Invoice created but debit account update failed,21
2025-05-09 08:54:51,PV-6802017,,,Success,Invoice created but debit account update failed,23
2025-05-09 08:54:52,PV-6802018,,,Success,Invoice created but debit account update failed,26
2025-05-09 08:54:53,PV-6802055,,,Success,Invoice created but debit account update failed,27
2025-05-09 08:54:54,PV-6802056,,,Success,Invoice created but debit account update failed,28
2025-05-09 08:54:55,PV-6802057,,,Success,Invoice created but debit account update failed,30
2025-05-09 08:54:56,PV-6802063,,,Success,Invoice created but debit account update failed,17
2025-05-09 08:54:56,PV-6802067,,,Success,Invoice created but debit account update failed,31
2025-05-09 08:54:57,PV-6802075,,,Success,Invoice created but debit account update failed,20
2025-05-09 08:54:58,PV-6802077,,,Success,Invoice created but debit account update failed,32
2025-05-09 08:54:58,PV-6802077,,,Success,Invoice created but debit account update failed,33
2025-05-09 08:54:59,PV-6802077,,,Success,Invoice created but debit account update failed,34
2025-05-09 08:55:00,PV-6802077,,,Success,Invoice created but debit account update failed,35
2025-05-09 08:55:01,PV-6802079,,,Success,Invoice created but debit account update failed,29
2025-05-09 08:55:01,PV-6802081,,,Success,Invoice created but debit account update failed,37
2025-05-09 08:55:02,PV-6802123,,,Success,Invoice created but debit account update failed,36
2025-05-09 08:55:03,PV-6802123,,,Success,Invoice created but debit account update failed,39
2025-05-09 08:55:03,PV-6802123,,,Success,Invoice created but debit account update failed,40
2025-05-09 08:55:04,PV-6802125,,,Success,Invoice created but debit account update failed,43
2025-05-09 08:55:05,PV-6802125,,,Success,Invoice created but debit account update failed,44
2025-05-09 08:55:06,PV-6802128,,,Success,Invoice created but debit account update failed,41
2025-05-09 08:55:06,PV-6802135,,,Success,Invoice created but debit account update failed,18
2025-05-09 08:55:07,PV-6802135,,,Success,Invoice created but debit account update failed,19
2025-05-09 08:55:08,PV-6802135,,,Success,Invoice created but debit account update failed,38
2025-05-09 08:55:09,PV-6802135,,,Success,Invoice created but debit account update failed,42
2025-05-09 08:55:09,PV-6802135,,,Success,Invoice created but debit account update failed,46
2025-05-09 08:55:10,PV-6802135,,,Success,Invoice created but debit account update failed,47
2025-05-09 08:55:11,PV5106091,,,Success,Invoice created but debit account update failed,3
2025-05-09 08:55:12,PV5106091,,,Success,Invoice created but debit account update failed,5
2025-05-09 08:55:12,PV5503205,,,Success,Invoice created but debit account update failed,7
2025-05-09 08:55:13,PV5511213,,,Success,Invoice created but debit account update failed,8
2025-05-09 08:55:14,PV5512097,,,Success,Invoice created but debit account update failed,9
2025-05-09 08:55:15,PV5512130,,,Success,Invoice created but debit account update failed,10
2025-05-09 08:55:16,TR5109001,,,Success,Invoice created but debit account update failed,4
