Timestamp,Document Type,Document Number,Customer Name,Status,Message,Row Number
2025-11-23 21:37:35,Invoice,,,Error,Failed to process,2593
2025-11-23 21:37:36,Invoice,21/2/4611,Haitam Trading&Contruction,Success,Successfully processed,2592
2025-11-23 21:37:38,Invoice,25/3/4611,Haitam Trading&Contruction,Success,Successfully processed,2591
2025-11-23 21:37:39,Invoice,ADJ6612009,บริษัท เดอ ฟอเรส แลนด์ จำกัด (สำนักงานใหญ่),Success,Successfully processed,2590
2025-11-23 21:37:40,Invoice,BIV-240067,บริษัท แอลเอช แอสเซท จำกัด,Success,Successfully processed,2589
2025-11-23 21:37:42,Invoice,BIV-240131,บริษัท ก้าวต่อไป เฮ้าส์แอนด์ลิฟวิง จำกัด สำนักงานใหญ่,Success,Successfully processed,2588
2025-11-23 21:37:43,Invoice,BIV-240284,บริษัท ช.ชยพลก่อสร้าง จำกัด (สำนักงานใหญ่),Success,Successfully processed,2587
2025-11-23 21:37:44,Invoice,BIV-240285,บริษัท ช.ชยพลก่อสร้าง จำกัด (สำนักงานใหญ่),Success,Successfully processed,2586
2025-11-23 21:37:45,Invoice,BIV-240465,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Success,Successfully processed,2585
2025-11-23 21:37:47,Invoice,BIV-240498,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Success,Successfully processed,2584
2025-11-23 21:37:48,Invoice,BIV-240499,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Success,Successfully processed,2583
2025-11-23 21:37:49,Invoice,BIV-240500,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Success,Successfully processed,2582
2025-11-23 21:37:51,Invoice,BIV-250003,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Success,Successfully processed,2581
2025-11-23 21:37:52,Invoice,BIV-250004,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Success,Successfully processed,2580
2025-11-23 21:37:53,Invoice,BIV-250011,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Success,Successfully processed,2579
2025-11-23 21:37:54,Invoice,BIV-250012,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Success,Successfully processed,2578
2025-11-23 21:37:56,Invoice,BIV-250023,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Success,Successfully processed,2577
2025-11-23 21:37:57,Invoice,BIV-250028,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Success,Successfully processed,2576
2025-11-23 21:37:58,Invoice,BIV-250029,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Success,Successfully processed,2575
2025-11-23 21:37:59,Invoice,BIV-250034,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Success,Successfully processed,2574
2025-11-23 21:38:00,Invoice,BIV-250051,บริษัท ธนโชติ คอนเน็คชั่น จำกัด (สำนักงานใหญ่),Success,Successfully processed,2573
2025-11-23 21:38:01,Invoice,BIV-250052,บริษัท ธนโชติ คอนเน็คชั่น จำกัด (สำนักงานใหญ่),Success,Successfully processed,2572
2025-11-23 21:38:02,Invoice,BIV-250057,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Success,Successfully processed,2571
