Timestamp,Document Type,Document Number,Customer Name,Status,Message,Row Number
2025-11-23 21:32:36,Invoice,,,Error,Failed to process,2593
2025-11-23 21:32:38,Invoice,21/2/4611,Haitam Trading&Contruction,Error,Failed to process,2592
2025-11-23 21:32:39,Invoice,25/3/4611,Haitam Trading&Contruction,Error,Failed to process,2591
2025-11-23 21:32:40,Invoice,ADJ6612009,บริษัท เดอ ฟอเรส แลนด์ จำกัด (สำนักงานใหญ่),Error,Failed to process,2590
2025-11-23 21:32:40,Invoice,BIV-240067,บริษัท แอลเอช แอสเซท จำกัด,Error,Failed to process,2589
2025-11-23 21:32:41,Invoice,BIV-240131,บริษัท ก้าวต่อไป เฮ้าส์แอนด์ลิฟวิง จำกัด สำนักงานใหญ่,Error,Failed to process,2588
2025-11-23 21:32:41,Invoice,BIV-240284,บริษัท ช.ชยพลก่อสร้าง จำกัด (สำนักงานใหญ่),Error,Failed to process,2587
2025-11-23 21:32:42,Invoice,BIV-240285,บริษัท ช.ชยพลก่อสร้าง จำกัด (สำนักงานใหญ่),Error,Failed to process,2586
2025-11-23 21:32:42,Invoice,BIV-240465,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Error,Failed to process,2585
2025-11-23 21:32:43,Invoice,BIV-240498,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Error,Failed to process,2584
2025-11-23 21:32:43,Invoice,BIV-240499,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Error,Failed to process,2583
2025-11-23 21:32:44,Invoice,BIV-240500,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Error,Failed to process,2582
2025-11-23 21:32:45,Invoice,BIV-250003,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Error,Failed to process,2581
2025-11-23 21:32:45,Invoice,BIV-250004,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Error,Failed to process,2580
2025-11-23 21:32:46,Invoice,BIV-250011,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Error,Failed to process,2579
2025-11-23 21:32:46,Invoice,BIV-250012,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Error,Failed to process,2578
2025-11-23 21:32:47,Invoice,BIV-250023,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Error,Failed to process,2577
2025-11-23 21:32:50,Invoice,BIV-250028,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Error,Failed to process,2576
2025-11-23 21:32:50,Invoice,BIV-250029,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Error,Failed to process,2575
2025-11-23 21:32:51,Invoice,BIV-250034,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Error,Failed to process,2574
2025-11-23 21:32:51,Invoice,BIV-250051,บริษัท ธนโชติ คอนเน็คชั่น จำกัด (สำนักงานใหญ่),Error,Failed to process,2573
2025-11-23 21:32:52,Invoice,BIV-250052,บริษัท ธนโชติ คอนเน็คชั่น จำกัด (สำนักงานใหญ่),Error,Failed to process,2572
2025-11-23 21:32:53,Invoice,BIV-250057,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Error,Failed to process,2571
2025-11-23 21:32:53,Invoice,BIV-250058,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Error,Failed to process,2570
2025-11-23 21:32:54,Invoice,BIV-250059,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Error,Failed to process,2569
2025-11-23 21:32:54,Invoice,BIV-250073,บริษัท ไอดอล ซิสเท่ม จำกัด สำนักงานใหญ่,Error,Failed to process,2568
