Timestamp,Document Type,Document Number,Vendor Name,Status,Message,Row Number
2025-11-22 11:31:39,Bill,GD-0044222,ไอดอล  ซิสเท่ม  จำกัด,Success,Successfully processed,385
2025-11-22 11:31:40,Bill,GD-0044276,ไอดอล  ซิสเท่ม  จำกัด,Success,Successfully processed,386
2025-11-22 11:31:41,Bill,GD-0044277,ไอดอล  ซิสเท่ม  จำกัด,Success,Successfully processed,387
2025-11-22 11:31:42,Bill,GD-0044323,พี.เอส.เอ็ม.ฮาร์ดแวร์ จำกัด,Success,Successfully processed,388
2025-11-22 11:31:43,Bill,GD-0044345,ไอดอล  ซิสเท่ม  จำกัด,Success,Successfully processed,389
2025-11-22 11:31:44,Bill,GD-0044346,บริษัท กวงเชียง เฟรมแอนด์ซัพพลาย จำกัด(สำนักงานใหญ่),Success,Successfully processed,205
2025-11-22 11:31:45,Bill,GD-0044351,บริษัท วี พี เค ยูไนเต็ด จำกัด (สำนักงานใหญ่),Success,Successfully processed,390
2025-11-22 11:31:46,Bill,GD-0044380,บริษัท วี พี เค ยูไนเต็ด จำกัด (สำนักงานใหญ่),Success,Successfully processed,391
2025-11-22 11:31:48,Bill,GD-0044381,บริษัท วี พี เค ยูไนเต็ด จำกัด (สำนักงานใหญ่),Success,Successfully processed,392
2025-11-22 11:31:49,Bill,GD-0044408,บริษัท วี พี เค ยูไนเต็ด จำกัด (สำนักงานใหญ่),Success,Successfully processed,393
