Timestamp,Document Type,Document Number,Customer Name,Status,Message,Row Number
2025-11-25 16:07:20,Credit_note,CN1407061,บริษัท ซีอาร์ซี เพาเวอร์รีเทล จำกัด (สาขาเพชรเกษม),Success,Successfully processed,136
2025-11-25 16:07:21,Credit_note,CN1407062,บริษัท ซีอาร์ซี เพาเวอร์รีเทล จำกัด (สาขาพัทยา),Success,Successfully processed,134
2025-11-25 16:07:21,Credit_note,CN1407063,บริษัท ซีอาร์ซี เพาเวอร์รีเทล จำกัด (คลังสินค้า),Success,Successfully processed,123
2025-11-25 16:07:22,Credit_note,CN1407064,บริษัท ซีอาร์ซี เพาเวอร์รีเทล (สาขาพระราม 2),Success,Successfully processed,116
2025-11-25 16:07:23,Credit_note,CN1407065,บริษัท ซีอาร์ซี เพาเวอร์รีเทล (สาขาพระราม 2),Success,Successfully processed,117
2025-11-25 16:07:23,Credit_note,CN1407066,บริษัท ซีอาร์ซี เพาเวอร์รีเทล จำกัด (สาขาไทวัสดุ บางนา),Success,Successfully processed,125
2025-11-25 16:07:24,Credit_note,CN1407067,บริษัท ซีอาร์ซี เพาเวอร์รีเทล (สาขาพระราม 2),Success,Successfully processed,118
2025-11-25 16:07:25,Credit_note,CN1407069,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาคลังสินค้า) สาขาที่ 8,Success,Successfully processed,52
2025-11-25 16:07:25,Credit_note,CN1408002,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาระยอง) สาขาที่ 1,Success,Successfully processed,72
2025-11-25 16:07:26,Credit_note,CN1408003,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาอุบลราชธานี) สาขาที่ 37,Success,Successfully processed,90
2025-11-25 16:07:27,Credit_note,CN1408004,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาอุบลราชธานี) สาขาที่ 37,Success,Successfully processed,91
2025-11-25 16:07:27,Credit_note,CN1408005,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาภูเก็ต 1) สาขาที่ 20,Success,Successfully processed,67
2025-11-25 16:07:28,Credit_note,CN1408006,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาฉะเชิงเทรา) สาขาที่ 42,Success,Successfully processed,54
2025-11-25 16:07:29,Credit_note,CN1408007,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาอุบลราชธานี) สาขาที่ 37,Success,Successfully processed,92
2025-11-25 16:07:30,Credit_note,CN1408017,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาตาก) สาขาที่ 8,Success,Successfully processed,58
2025-11-25 16:07:30,Credit_note,CN1408018,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาพัทยาใต้) สาขาที่ 46,Success,Successfully processed,60
2025-11-25 16:07:31,Credit_note,CN1408019,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาตรัง) สาขาที่ 7,Success,Successfully processed,57
2025-11-25 16:07:31,Credit_note,CN1408020,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขารัตนาธิเบศร์) สาขาที่ 15,Success,Successfully processed,74
2025-11-25 16:07:32,Credit_note,CN1408021,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาพระราม 2) สาขาที่ 16,Success,Successfully processed,59
2025-11-25 16:07:33,Credit_note,CN1408022,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาเชียงใหม่แอร์พอร์ต) สาขาที่ 11,Success,Successfully processed,55
2025-11-25 16:07:33,Credit_note,CN1408023,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขามหาสารคาม) สาขาที่ 4,Success,Successfully processed,68
2025-11-25 16:07:34,Credit_note,CN1408024,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขามหาสารคาม) สาขาที่ 4,Success,Successfully processed,69
2025-11-25 16:07:34,Credit_note,CN1408025,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาสุขาภิบาล 3) สาขาที่ 23,Success,Successfully processed,85
2025-11-25 16:07:35,Credit_note,CN1408026,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาสุขาภิบาล 3) สาขาที่ 23,Success,Successfully processed,86
2025-11-25 16:07:36,Credit_note,CN1408027,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาระยอง) สาขาที่ 1,Success,Successfully processed,73
2025-11-25 16:07:36,Credit_note,CN1408028,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาขอนแก่น) สาขาที่ 32,Success,Successfully processed,49
2025-11-25 16:07:37,Credit_note,CN1408029,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาสุรินทร์) สาขาที่ 26,Success,Successfully processed,88
2025-11-25 16:07:38,Credit_note,CN1408030,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาสุราษฏร์ธานี) สาขาที่ 31,Success,Successfully processed,87
2025-11-25 16:07:38,Credit_note,CN1408031,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาพิษณุโลก) สาขาที่ 25,Success,Successfully processed,61
2025-11-25 16:07:39,Credit_note,CN1408032,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาพิษณุโลก) สาขาที่ 25,Success,Successfully processed,62
2025-11-25 16:07:40,Credit_note,CN1408033,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาคลังสินค้า) สาขาที่ 8,Success,Successfully processed,53
2025-11-25 16:07:41,Credit_note,CN1408034,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาอุบลราชธานี) สาขาที่ 37,Success,Successfully processed,93
2025-11-25 16:07:41,Credit_note,CN1408035,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขารัตนาธิเบศร์) สาขาที่ 15,Success,Successfully processed,75
2025-11-25 16:07:42,Credit_note,CN1408036,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขารัตนาธิเบศร์) สาขาที่ 15,Success,Successfully processed,76
2025-11-25 16:07:43,Credit_note,CN1408037,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาพิษณุโลก) สาขาที่ 25,Success,Successfully processed,63
2025-11-25 16:07:43,Credit_note,CN1408052,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาราชพฤกษ์) สาขาที่ 21,Success,Successfully processed,77
2025-11-25 16:07:44,Credit_note,CN1408053,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาราชพฤกษ์) สาขาที่ 21,Success,Successfully processed,78
2025-11-25 16:07:44,Credit_note,CN1408054,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาราชพฤกษ์) สาขาที่ 21,Success,Successfully processed,79
2025-11-25 16:07:45,Credit_note,CN1408055,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาราชพฤกษ์) สาขาที่ 21,Success,Successfully processed,80
2025-11-25 16:07:46,Credit_note,CN1408056,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาราชพฤกษ์) สาขาที่ 21,Success,Successfully processed,81
2025-11-25 16:07:46,Credit_note,CN1409024,บริษัท โชคสว่างก่อสร้าง จำกัด,Success,Successfully processed,48
2025-11-25 16:07:47,Credit_note,CN15030009,บริษัท คลีนิคสุขภัณฑ์ จำกัด สำนักงานใหญ่.,Success,Successfully processed,23
2025-11-25 16:07:48,Credit_note,CN15030031,บริษัท รอแยลฮิลรีสอร์ท จำกัด (สำนักงานใหญ่),Success,Successfully processed,263
2025-11-25 16:07:48,Credit_note,CN15110008,บริษัท อุดรสยามเซรามิค จำกัด สำนักงานใหญ่,Success,Successfully processed,388
2025-11-25 16:07:49,Credit_note,CN16120004,บริษัท คาซ่า วิลล์ (ชลบุรี 2554) จำกัด สำนักงานใหญ่,Success,Successfully processed,26
2025-11-25 16:07:49,Credit_note,CN16120005,บริษัท คาซ่า วิลล์ (ชลบุรี 2554) จำกัด สำนักงานใหญ่,Success,Successfully processed,27
